All_Bonds,FTSE_MIB,GOLD_SPOT,MSCI_EM,MSCI_EURO,SP_500,US_Treasury
0.0011775992931878504,0.019164557302033185,-0.002670857184915646,0.014142011519241552,-0.0033907767914570217,0.006120624836764752,0.0006674840805050819
-4.212831772839456e-05,-0.010530299847015265,-0.0009853625100367427,-0.0009722386282429643,0.001186865661949918,-0.004760215330629617,0.0006059564391069167
-0.0017506056572039641,-0.007295819787641661,0.0018429545623408936,-0.0002695114473204695,0.0014247982868043465,-0.004750929025240493,0.0014636463307747085
0.0005622965707171861,0.01268069139592144,0.002729128190843159,-0.006626859376269828,0.0074539755014807725,0.0015068253368889224,-0.002390442481398138
0.0008497788979832503,-0.019145681506764756,-0.00045530818484697006,-0.006660816743804765,0.0011844867822627962,0.0010586458239433267,0.0007724576082468041
0.0005900644638685385,0.003011717724613162,-0.0036638471301255306,-0.0027726808491120745,-0.001128506646596787,-0.003358840885451989,4.157363338989628e-05
0.0009299034419149142,0.011272207678205517,-0.001210719465081471,-0.001220597076432252,0.009865685374029924,0.005065239083204116,-1.48329823125603e-05
-0.0005341159915673805,0.0010480164283710159,-0.001876122663751302,-0.0015854652642693886,-0.0036573287946158597,0.0006237985168351889,0.001870941476685367
-6.0421423136534034e-05,0.005567092737153031,0.0008387416631574089,0.004172818873554705,0.0030137336940468484,0.0034872623675895817,-0.00051904142246874
0.00016179483691693098,0.009900719206528935,0.0007028724075272472,0.005144876887449502,0.00508573661449338,0.005313641665325467,0.0016708489145842115
0.0009191650728312225,0.0010251616619594767,0.00041975306893535176,0.00730710105895458,-0.003836249481819337,0.003790494267301347,-5.566384416508185e-05
0.0009029727663280359,0.0019332467411056601,-0.0019167396600360132,-0.003949106386234702,0.002703887673299105,0.005663146116038909,-0.0017509945164393772
-0.0010440432050214854,-0.001192814190149706,-0.00025109713609190856,-0.0012669301606918334,-0.0002492354900273173,-0.004403784565189853,-0.00020494423758982166
0.0024246037806234036,-0.01749086514487433,0.005857450168872088,-0.002561243595332977,-0.002806081361453849,0.0016185711156705236,-0.002095838676162544
-0.00041261688205632705,-0.0039361158665562855,-0.0066660742491797785,0.0025021853757523195,0.0013529086293593356,-0.011405146680646884,0.0013446433188254185
0.0009189229031948322,0.01250276691382368,-0.004710092633212879,0.002132405256231937,0.004251250197935719,-0.00464200367915064,-0.0004534257105043897
0.0009473237459337644,-0.016161633315425663,-0.003140078867498788,0.0033831906271906734,-0.002750294071224812,0.00537134034783515,0.00228461527525492
0.003326137317904099,0.013392300687655479,-0.0061033080696531765,-8.058030594724317e-05,0.0051110385850198685,0.001981020595850924,0.0009641871700316437
-0.0003195448945065309,0.0044816282444915465,-0.0009576175897850757,7.346517550042978e-05,0.0024639401149139234,-0.0013362605374144913,0.000932676585780681
0.0013856188048108288,-0.003406144903697539,0.0011707628971909,0.0010801926559310315,0.0021978257258954336,-0.005723854189789125,0.0010963739126748446
0.0013249380707442814,0.015287569550853891,-0.002081613543762624,0.0039096225533903645,-0.005050847909457118,-0.005393883931530721,-0.0013488757228574148
-0.0012060641551169934,0.0011654240978794148,-0.004882625525581618,0.004517787259207256,0.0047368952985909546,-0.00678764342799877,0.0023348986807988164
0.0010110937659398391,0.0010762213040730665,0.0025941472169142056,0.012934831423996094,0.0010085098447332702,-0.0005496065414305685,0.0010676575291402818
0.00041781552898074407,0.005235014427633645,0.00315397410897141,0.003204634432365882,0.0013386506002738806,-0.0042758148659175245,0.00033764292953044527
0.0007983662884861422,0.00466378139041335,0.004820358070858501,0.008228498945646694,-0.0007117199872213271,-0.0022684651766443987,0.0008468258987703131
0.00020241580496254384,-0.007665513634928406,0.005269623723502719,-0.0015467084557285508,-0.0011482368379738775,0.00433958761386978,0.0024245276575820076
0.0007829874675554859,-0.0077976652779549755,-0.0003836106253964371,-0.0031917606273394366,0.0036483583085327636,0.00231506837223265,0.0006047245849598104
0.0001935042322450833,0.010955399673173322,-0.000965870742276104,-0.0006476248631665522,0.0019039924478638978,0.005186511345869633,0.003371102076130062
-0.0013259477312925437,-0.01608515532029649,-0.006625241175674834,0.004212860915883307,0.000958376502558771,-0.0006995811518502065,0.000331547731613325
3.659966663022099e-05,-0.004041072006887476,0.003297014317387747,0.006046832001577954,0.0018425630981237443,-4.178280562489656e-07,0.0018537685675214571
0.0012135663084381903,0.006188148388082036,0.0004690082459868212,0.0032385435038307475,0.0075039077918337615,-0.006715178640470591,-0.0018681126075882869
-0.0003072492176945855,-0.010382110506008861,0.004249595087359009,-0.003716366790552994,-0.0024167514916615205,-0.0017130567234856211,0.0009453121658495606
5.409731863324036e-05,0.01217148239081705,0.003484369883309768,-0.003766587378171822,-0.0030967217008703906,-0.005403473794065882,-0.00038872629290357335
-0.0021655058775964294,-0.003262333142718326,-0.005213383416630014,-0.006504663407512438,0.0017475486813180944,-0.002173582122420913,0.00035324350298819606
-0.0001480117608949782,0.013626695922893648,-0.003844621639416943,0.004788190165561975,-0.003073408882082409,0.0006477604842514299,0.0010054570719914818
0.0001518154774858117,-0.01224266465927805,-0.004385727793299431,-0.0018533305672772202,-0.0031946687235803626,-0.004835540359657265,-0.00020132112279284636
0.0009420072104142977,-0.008966850547740572,0.009818731088385803,0.0020328684647391523,-0.0008648991097209917,-0.005166105548982462,0.001088924497509665
-0.001833402908635834,0.0008026193863044156,0.004769554656925057,0.00021908486269179046,-0.0009574789460316599,-0.005330830973138947,-0.0003986132889913205
-0.0012085248668851395,0.008679738045538914,0.007432664568126167,-0.008330143129601543,-0.00017122346860472032,0.0010273644040626985,0.0014782969330513218
0.0035311075701904057,0.009891986136798892,0.0017700162917495255,0.000733707285844307,0.00750228753044595,-0.0014776561270885779,0.000619778409452591
