All_Bonds,FTSE_MIB,GOLD_SPOT,MSCI_EM,MSCI_EURO,SP_500,US_Treasury
260.86917586534037,20937.36161010671,1373.5029965076887,963.5162815390812,1081.206828820473,3087.1010209567685,2533.6703729321425
261.0428421072585,20928.678273291043,1382.4312079252163,969.4376104704513,1095.8870820191162,3089.138437321082,2536.28178677087
261.17470574876734,20924.97887485948,1382.5579010718195,979.2107906109429,1101.2623630002483,3091.3013377636594,2537.328269819964
261.3422886027284,20925.148422638453,1376.9953912718934,989.9080811202487,1103.6617242441107,3092.2596219623174,2539.263328672907
261.5025051773945,20916.387975109752,1391.3418285189396,995.0983266817846,1110.7035170300278,3094.2058614717357,2541.9079634348145
261.7040949977075,20909.861343516422,1381.087218567009,996.4758034645308,1114.63362007733,3095.8234006924026,2543.4812833464625
261.89332147004654,20903.397933128806,1385.4992940923069,991.9403845343089,1119.1072555420124,3097.7565045532338,2546.039246493493
262.13127712142966,20895.027828650564,1377.7008729412169,982.2869901687359,1115.1763868744015,3098.4239500384792,2550.0540885386013
262.31158542979074,20886.01784893869,1378.6560994911758,973.4672407382096,1125.194157399127,3099.0220083917784,2553.1115160414956
262.4566763017471,20882.514819403674,1385.8941912801938,966.7493559959568,1128.6535779614185,3100.560733720925,2555.6534200120973
262.6438335945089,20876.182161964254,1378.2711181498282,965.6796831664822,1122.606302755414,3101.657019498264,2559.1713863447058
262.8391331089071,20866.155853475608,1387.0195278189485,971.9596027663896,1132.4514723018406,3102.2804219264835,2562.259446127416
263.0203208185885,20861.37403137039,1377.3580479530945,981.1489486413878,1134.1758000402126,3103.465566503086,2563.737561488652
263.23577414206915,20858.208181599206,1382.5586573651997,991.9967593215662,1128.0930742938706,3103.8735442944835,2565.3189349574345
263.40231206034366,20855.499727672424,1389.8644514171715,999.9718921147205,1131.0863248908472,3103.819610866757,2567.709978545283
263.60635385845575,20846.79531712152,1383.253326840274,1001.2039768048548,1129.4755873654938,3103.3692899257976,2569.5879913685226
263.80008079637525,20840.67579177713,1391.1606822489675,996.619423729438,1129.863211647358,3103.346572980595,2572.015467714837
263.9722675748957,20839.41855189069,1378.3343106633672,986.2724780751211,1123.0744331727306,3103.3787166853717,2575.867944295571
264.1403159942616,20838.168975180703,1384.909049125421,974.1967396851925,1126.1338635251475,3103.795039477048,2579.118705107536
264.336598368959,20831.333421786705,1387.0479028261361,965.6103944811467,1128.7820977704496,3103.8536090160405,2581.4625778607387
263.1526551984512,21033.752396142932,1391.4397825170981,962.1283100845458,1116.7919269271438,3086.8063188173005,2585.7021525001737
263.32450056234137,21069.09352908784,1399.2535816335842,964.9516493847166,1121.0666519156587,3084.2706750289462,2588.745725967283
263.2252316721231,21114.24855684915,1390.8814699373731,974.2000959357485,1121.1105822809263,3079.453755423693,2590.667266349322
263.18529650628227,21142.559204349098,1400.5194206758456,986.24428216309,1111.8361942746717,3074.822280269075,2592.857162760166
263.08195133229674,21193.689833422082,1400.2308527350306,998.3151991372453,1113.3262189980776,3068.7872996972314,2595.67657888703
263.06712566062583,21223.409547491894,1404.3668531657183,1003.6934117667197,1108.1884427168375,3064.6232990952567,2598.1667579281775
262.9679395375906,21235.751093165698,1411.178423499214,1001.5029727300177,1104.6849409852782,3058.540875651459,2600.853769740722
262.9421058305687,21252.810760790475,1401.8724015220168,993.7301519944879,1097.5546610522097,3053.0415204678675,2604.437506789929
262.7232900902751,21317.952071157924,1410.1428337749005,982.4487887044208,1094.5492881336845,3045.4305711397083,2608.225171410866
262.77471954866746,21356.339556216237,1405.6906186787241,972.5351571447245,1096.424269068183,3040.748562372292,2611.09434701574
262.684741274751,21377.57014709855,1410.9357093459269,966.2975228944613,1082.9471823839353,3035.7508344276694,2614.7118323043687
262.5054158266891,21422.355905544646,1412.6563608183005,966.5159347326714,1082.8740540441815,3028.604114374267,2618.3257701928305
262.4961872857746,21439.368157265133,1406.6790941265426,974.968012877674,1082.7752542234832,3022.2339429578997,2620.472522547597
262.45958349905317,21498.109996873485,1413.7158158003867,988.2581176806901,1068.4922187611737,3017.912160035843,2622.8243529822544
262.38660353536375,21546.89329920992,1408.5011449335846,1002.3171616339229,1068.3848463130835,3012.2420414206244,2625.9393538310933
262.54182304135077,21578.11403796701,1417.8889306284325,1010.9231502739638,1063.0934181561756,3008.5878585208548,2628.5035488973353
262.5578074535849,21588.51703947306,1418.3160683230055,1011.259780501046,1057.8778966127163,3005.310127855875,2631.2978455959937
262.7435577042342,21648.854017154466,1414.6147685206918,1005.0243439986087,1053.1986166932459,3003.2744113990257,2634.7079517884067
262.80223963704486,21729.261572382973,1420.5566854996455,993.5184185837799,1048.610816800314,2999.891131934225,2638.273855961102
262.6890865518632,21795.58971720322,1413.8587272383638,980.7914312915564,1051.9268459591003,2996.919539149836,2641.3764888471987
262.5423299903472,21835.986630811458,1423.5290305269862,972.0428616317042,1042.7794233206448,2993.2655107871087,2644.648246433121
262.5433128506463,21908.39071666003,1422.0458831868364,968.7981680739192,1043.8392216321506,2991.413847947514,2647.9631480751223
261.2125303514394,21881.773631155684,1425.2026797663286,974.0995447135085,1051.8419607074907,2985.503424231681,2646.193858273199
261.24547169030916,21910.004294251423,1429.1425481137717,986.263584862988,1043.342641460195,2983.6182268539305,2648.1457912458527
260.96272864697653,21906.119542739463,1424.3137549360267,1001.828852733238,1049.6952599655328,2981.645561510297,2650.6557206771163
260.7970597841245,21932.726570324718,1434.8494259167032,1016.3076665212337,1052.6496089306308,2980.1340347005766,2652.922988761861
260.5254282351217,21975.42387371374,1432.5118071113461,1021.8806779773927,1052.916845219163,2978.1507063010313,2655.265998633942
260.3210812330219,22018.687773211583,1436.27016504756,1018.7190558800689,1056.7262876659024,2977.3141972916237,2658.2973000139896
260.0972684240493,22073.096326011342,1437.5849950943339,1008.895974938164,1057.9501549293923,2976.1573329937437,2661.355638335846
260.0328548638097,22129.47886516994,1434.1669131574427,994.6494068739189,1066.274002122233,2975.5042594534225,2664.8138741197063
259.6370570213254,22165.05947237893,1443.203582647853,983.4004135130718,1065.7007961177512,2974.2212929291104,2666.7356062531053
259.5577505410786,22216.27655166125,1438.2663874189573,976.9327823972986,1066.9402309941775,2973.529276054156,2669.8740966435867
259.40764190864735,22275.485845033087,1443.7249769062819,978.3710294629541,1078.5070312074351,2972.7360374165632,2672.0782785307765
259.14584930853437,22299.166976059772,1441.9899278488197,989.4633694031816,1074.342068330397,2971.9937960028956,2674.0142002648413
258.9881519600036,22352.757245299155,1440.1192501785226,1006.3459059878288,1078.9512533905777,2971.3241869990597,2677.3404152371027
258.8703432207732,22401.605684635426,1447.36168365176,1023.44872845922,1084.5020528273958,2971.637433583591,2680.176705483677
258.70099639122253,22470.046471413418,1443.3355138263853,1034.479412202686,1083.6326213654345,2971.719338215955,2682.402267647546
258.74621313793426,22540.900200876313,1450.5605805627456,1035.4006433514799,1086.575886236523,2972.284325642224,2685.926178272325
258.5763438405404,22624.410145196023,1447.2059432371868,1028.2075339746689,1086.3797598342044,2972.651660191524,2688.5463647357883
258.5394451957292,22704.800697751776,1447.6894107831458,1014.6244642754077,1090.7604072323468,2973.3002521576213,2691.443056660872
258.44613554269336,22782.565654476122,1452.4669440762382,999.3718047373978,1090.1380971253625,2973.534530313591,2693.766124391477
258.18428604014196,22857.109203400018,1448.5199889797145,990.181947758254,1087.1013801754261,2973.9860875508875,2696.014121464507
257.89042115658174,22946.627317531314,1456.463254318531,988.0640514366142,1095.5783630302415,2974.1859039464475,2697.6348998378407
257.7104956464424,23035.36881662419,1451.7836470127313,996.0638535231952,1090.4278728117597,2974.7490369282104,2699.338131296124
262.14048497054836,22576.039217542333,1408.2437810974159,1007.648148240346,1095.3306152586485,2972.4841420377834,2719.8161219487147
261.85350010908246,22487.476845198995,1397.4444158248702,1022.7521275824074,1100.8104034118685,2972.6573780620856,2724.1918879918358
262.3842343247478,22370.012323923424,1389.1221914808814,1034.9794594619143,1096.1141812429994,2972.5118041683368,2729.746924901092
262.59068671706734,22329.442270422256,1389.9377838641774,1039.7591009896978,1097.4502814835066,2972.512113242421,2735.192951161991
263.19274555276036,22236.415618847874,1368.8936964753746,1035.8652540566147,1095.5894877253277,2972.1892853612735,2740.701008987962
263.43415673403746,22192.877042369128,1367.6066812184695,1024.9745276650128,1096.8449078257672,2972.246464066886,2745.5492503829782
264.0476064033031,22181.348272347623,1365.394859212006,1009.6394099915165,1097.665258385841,2971.7816166439598,2750.8526136317787
264.45581415030193,22163.73589812134,1349.9954094820373,996.7575070327683,1090.1002105204075,2971.3792021860813,2753.75918075192
265.3694707385322,22006.858462988654,1358.6585540752653,989.3734832207792,1097.7387231345183,2970.723346979001,2760.905370449337
265.28087881493246,21866.521515276207,1355.7962917510315,990.8311522439667,1092.4145531091215,2970.4385352102336,2763.119619282945
265.7755575764643,21756.194763915908,1350.0363053462956,1001.2095648768465,1089.0483642198312,2969.939226026898,2769.7905532337413
266.59295593076115,21628.241748822013,1351.4465404024286,1015.5869926391644,1094.2581784119013,2969.225573966036,2776.7184340074027
266.9325703747743,21541.89595026703,1342.4875450432435,1029.3652359748169,1087.559673531811,2968.730746356924,2779.8581707817266
267.31339253006826,21393.182192796947,1347.3254977741476,1037.6544252286237,1086.8535744022947,2968.498477182503,2784.4882950043484
267.7110784989168,21246.47618755694,1337.442816100041,1037.3273696858687,1084.4982363261618,2968.1023987433546,2788.660612854141
267.3906867331762,21143.39975901603,1339.6225376541483,1029.5564059620676,1079.1661432906044,2968.0611373530883,2788.782183216601
267.61151992355764,21065.06269827479,1328.992890218275,1015.99662557504,1079.6741903667237,2967.925299292998,2793.1898758612206
267.23852961296353,20876.50688906635,1324.859018613398,1001.5081689554977,1070.2904462597617,2967.8070784557176,2795.389263964402
267.3780543918571,20639.46903614569,1338.731764106695,992.0830848117542,1074.0754410580191,2967.5333933539882,2799.560527181713
268.061142299795,20503.037674206185,1333.9680401705066,989.3040412042002,1069.3172906464824,2967.3447036254665,2803.3245105096466
268.91523755389426,20461.384957557093,1333.7149339859593,994.9256757014084,1062.7152887261657,2967.06205537529,2809.574741975841
269.1293355647517,20332.25516592949,1320.855201459036,1006.4564237409074,1068.56462788185,2966.9069001849252,2815.2211484083027
262.0423023996081,20097.479386907362,1566.1855696240164,964.5254226009145,1039.9187236396256,2767.7057165903097,2779.45137027075
262.48241689568806,19962.518875897855,1629.1844160359983,954.0342178015082,1027.2118857864866,2772.8242925019294,2779.4814752343245
262.19974627364064,19829.437279964346,1636.7165378846878,937.9464311264293,1023.417596241683,2765.164895811042,2780.2593146275726
262.1041398312741,19631.69954852242,1670.2431354689293,923.8060193932206,1014.6899655383494,2753.012180081259,2782.175390095841
261.3694155469861,19432.12936001173,1771.4225288177597,914.0581048343254,1008.6678310992122,2730.6978811418694,2779.997765772059
261.33149783123304,19317.574451044773,1804.1615728955014,897.6850027883802,1008.7828945513088,2729.2789992889457,2779.7815661132677
260.6980495413533,19222.52903142417,1785.400679199553,887.8581311573956,1007.5962555753117,2719.485832387935,2777.6751774198547
261.14926518586515,19085.137856634214,1868.0439940623924,875.3546497080332,1007.0250245232164,2701.9866758778135,2779.0149441746
259.8282750790075,18935.342393913266,1845.9558016460333,862.4547899569704,998.3713407063487,2680.374825063727,2773.9674731161826
260.28019941752456,18828.782572727,1834.3263623725056,854.1913347968933,1003.2288963296419,2688.933550071675,2777.150353946585
259.65636246678105,18724.840205247165,1871.9226026460458,847.0523598675015,992.0860155859904,2677.452375058756,2774.7468465203137
259.97153989998696,18614.160468821607,1845.5173195507587,839.9089468504455,989.7745368232404,2675.6472278688625,2774.1946984781944
259.6480598837274,18492.167968160746,1885.0245171198035,835.2276843522832,991.22424250217,2667.3408618508206,2773.5111048785566
258.8455854871315,18425.76127578188,1901.1126139886715,826.824092953891,989.5752417243709,2654.2143309496387,2773.4603866437446
257.7663479761812,18388.022526504967,1950.4749865614795,826.4496665752432,992.150463995506,2624.6523992682933,2769.7580513781627
257.8353602880312,18342.610542858296,1923.8288100191908,819.7991285887728,1007.9977654254952,2610.5070829164333,2772.145259938804
257.73011664178364,18298.14879309151,1947.109424998208,822.9726764494933,1014.0494748491188,2602.0029094843803,2769.276563712331
258.07701977085765,18283.876126952135,1986.8877677494593,825.6657265183538,1021.7589697460586,2592.1619906373307,2771.846894822104
257.7995169248044,18280.545518887262,1957.5273382985129,828.6364256620972,1024.4707504769526,2577.461345424339,2770.005794135731
256.7892089585211,18280.256233976248,1974.3689274609092,832.2567381748695,1034.488364397524,2549.8682929290935,2768.82316762079
255.73469814351887,18314.735738518983,1985.834895320867,840.4503509534535,1024.4681926091043,2535.7786871809453,2765.040200908182
255.0299045418157,18387.106776919114,2049.628073868904,844.3148179165684,1022.3594567741785,2518.3340822467194,2761.8391995742277
257.49425603472247,18416.144468284816,1999.9009437999498,847.2341638712846,1026.0779731090724,2511.809064714072,2777.382660719645
256.9742194774715,18480.00746503059,1986.9101764422037,851.7619503129325,1030.9072740078996,2502.562031720182,2778.3059435197165
256.7365948948207,18574.114145535987,2017.2513223311062,856.3893339157487,1031.524256673572,2492.7527156982615,2777.274512952409
256.47778191329894,18695.48640785287,2051.0039676034057,862.1838877230094,1046.7188414150319,2481.3897615226224,2777.1888959700145
256.57203821599137,18820.943143217963,2065.258361145005,866.218718475449,1049.9955223300929,2472.8528262376235,2778.095688153096
256.0247712555039,18955.944364852363,2063.222867539573,869.5090621518365,1056.6714240106255,2460.384314062113,2778.1949194820754
256.1079729663049,19118.758127517416,2101.56682986826,872.1911705989805,1056.9272745971482,2451.0466450929753,2779.37965526198
255.71418740095945,19307.875743349396,2103.3260242921538,875.2755052310905,1057.7028827704153,2439.664760129667,2779.3885717002363
256.08831576032105,19491.84178881241,2100.644376031439,876.8534626149395,1044.1670405276568,2431.4590749946155,2781.6093400800964
255.76705493915804,19686.054459087027,2116.2798173068713,879.7380066365433,1040.3758163641635,2421.806845876087,2780.7985194528687
255.64466296716404,19906.654798520998,2118.179626277736,881.8468990068184,1036.1875948701827,2412.0652943471696,2781.7872853424988
255.06141297382823,20132.559492904416,2140.428993216659,884.7852835909575,1034.4300496507058,2398.500032783193,2781.7502773299516
254.87869924420858,20335.896611589145,2140.4242873911826,885.6128037946598,1030.1064786665343,2386.450315992034,2781.0159654955023
254.75699010147505,20524.281436173027,2155.241475251056,888.6191056013437,1044.030417903696,2375.002520980229,2781.2753092103717
255.16007662902018,20739.398293908016,2150.111229134168,890.0543797445524,1044.0124838279885,2365.63803983427,2784.1470734586105
254.84233858608746,20958.436782191635,2167.3998717168133,892.8137969529163,1045.1685530931138,2354.0795190317313,2784.05829257877
254.45409842200905,21169.95913122273,2188.479728981409,894.5658704823587,1040.1238924817978,2341.868774642604,2784.616864291461
254.0300355864996,21378.119980008887,2180.9424531333884,896.496123435352,1037.4384038483106,2330.7264993632207,2783.664531160297
253.76790674470533,21588.280438900143,2193.2316043213095,898.5637185906645,1019.9273014604425,2319.6664377902857,2783.795497339414
253.7627079310175,21787.35180251875,2206.7850539538654,899.4758350488623,1014.1285599468777,2309.0396980836686,2785.104583876504
253.76752394648355,21959.36568746136,2224.2470277748885,898.9849450722423,1008.8462119308236,2298.262439297953,2787.0842249207276
253.7371587361875,22118.198190486026,2208.7816684773857,898.29206673729,1012.9797553744507,2287.5167833373657,2788.8252313969992
262.4915212858279,22242.879747658277,1980.589020349418,897.2879770880954,987.137938955347,2433.6321748819773,2848.5538626315238
261.6704604836794,22408.077716096544,1925.4374180278428,896.7962949000498,989.1909775441346,2420.796791768293,2850.1154857101906
262.450779139952,22564.437407870282,1888.051259248781,896.3356196968358,981.5160218383586,2428.189766598435,2857.3492099036057
263.1455372207055,22717.114464410948,1880.4953841857823,895.367912144404,968.677124632301,2433.2650721382406,2861.2415707672917
264.3342808878325,22850.34285806834,1820.319528864,894.8853616837594,959.6699091128863,2445.1194541080636,2869.434435265163
264.0162686786058,22973.522672130526,1813.1712119002887,893.9347931570093,947.5416424065413,2448.903216317715,2875.557343828087
265.1119820319399,23079.732381942704,1833.462787375871,892.9809365269225,923.1556350595117,2453.53940485212,2884.3955475292064
265.0236073721958,23177.437881688747,1809.726435608166,891.9417340229269,916.6211005287902,2445.0683023470965,2881.9850411782827
265.8548588837622,23256.70290520331,1866.1535407207484,891.3444406816,905.8244273434102,2457.299445625794,2891.9321429962893
265.8759127859607,23324.5782932438,1905.9756924663152,890.3552071262369,905.752952047504,2450.2895681232562,2892.6584012736043
265.46607038709584,23367.27882953539,1897.9621198540135,889.5181505710184,904.2000246555838,2453.593879159494,2898.3864937855733
266.77661631003735,23398.91134428957,1950.1403127353428,888.4344010815344,915.2964671924464,2459.953155714386,2904.8704701600313
267.42866652431655,23427.213969401666,1933.065561124942,887.7629976390988,923.4120018597272,2449.474848836798,2906.699011132301
266.9872277533072,23453.483218537433,1959.2554966829562,887.0095917957065,917.8763988259988,2450.048953948557,2911.324629197955
267.87456437731487,23464.099232401382,1944.312259926396,886.4443617211122,926.8389647610684,2457.441542436093,2921.5821764683637
268.5710191853217,23448.405885190336,1955.581703550986,885.9431048487393,940.3179480956252,2448.1814510621375,2920.496767893119
268.68010633263407,23427.549592582778,1964.300365680488,885.6906066232203,937.6490885032288,2439.871453423604,2926.1134528647267
269.27244002431394,23408.452238444916,1943.4031392617585,885.2571051237462,946.6247279850785,2443.82937887981,2931.061500842804
269.197235692579,23389.579511166765,1965.260914294974,884.5400941547202,959.6397541130149,2454.434869743125,2936.510595125468
270.2871139595053,23367.786634712378,1951.9075742886248,883.601971013915,967.4343720678722,2461.9652280037794,2948.218357934182
271.4028466252492,23338.72691171438,1958.0151755395573,882.6503887972762,982.5958589564005,2472.9995591591887,2962.3906051017575
272.21369602618404,23290.60455834681,1913.1772300752941,881.701638949444,994.8807406920117,2490.4425414544717,2972.2599517431436
272.60619870019156,23219.560207369705,1823.359660186892,892.6089293745639,1009.6162577565476,2499.2850737404133,2964.710125432197
273.6076919614758,23160.697672732258,1819.8258093411102,897.8604989151667,1017.3108143572439,2503.340434801724,2969.757692366294
273.8092197064015,23096.62202283998,1762.735518966759,903.1547967623397,1026.6944627616672,2508.423930804766,2975.913198660477
274.3522345028578,23019.959845101737,1725.3905921823466,908.8123703993846,1037.8220782254023,2515.107194268622,2982.147610639443
274.8897245898429,22940.508271135455,1685.0019486842032,913.1800193938205,1032.1346880654694,2517.186644708413,2985.440652626364
275.4436750003649,22861.589527406755,1665.2054372530752,917.0945660447995,1034.9951180393346,2519.754586738586,2990.34910394853
275.87947525702623,22781.84411851844,1657.014948011557,921.3979351745268,1047.7133241940214,2524.3963386065107,2995.107989209625
276.23479477403066,22692.806629235158,1648.1075486674158,924.8031495076328,1047.5467901766506,2529.982466339295,3000.9025235679546
276.5215209880495,22595.0065371548,1690.2924169542132,930.1995659630923,1054.5927996744174,2530.2656554691193,3004.4090806946224
277.17935455924703,22497.02109199404,1691.5614772460567,934.7519791061546,1060.5984703768486,2535.973712928197,3011.256138269897
277.57954423538405,22402.282917854252,1717.0001053580852,938.5754384799893,1063.9063503194743,2539.855915233727,3014.613033459814
277.8536898375732,22300.000585973045,1759.0666557471927,942.7592518316634,1063.5322577965444,2538.7666608918075,3019.401352554722
278.4129063101193,22189.61492394378,1770.3675835850881,947.609749430829,1057.785633565408,2538.4726541690297,3025.7041238936517
278.94347499141844,22078.682542169616,1798.0092663025443,952.1444357784422,1057.3697103329046,2540.499175671868,3030.188229455369
279.3277112930149,21976.690453096475,1798.936874138696,955.6474158161948,1050.580189438584,2542.384373049619,3032.484547871206
279.71485479191733,21886.312147408593,1807.403158366165,957.6809543986069,1041.275727634612,2545.818186127217,3038.6593251771037
280.1591179930497,21797.17024734617,1802.5657378417136,959.0222024158342,1044.4829691077684,2550.884683055617,3042.8744994559347
280.6093404313644,21706.561806890502,1786.2334422436643,959.6099381096387,1034.197521482818,2557.0045044636263,3048.6346144450818
281.2011878658437,21614.713847643936,1785.98313714571,960.1977930610773,1030.8549218192402,2561.5034641045613,3055.7646970282294
281.5873381585491,21534.048378633015,1760.5354895348519,962.0571814242862,1033.8197574625008,2565.8622586482243,3060.4490868858293
282.1035260417864,21459.73759869381,1745.8577397655806,964.5270751709852,1022.1284279460613,2570.8278428880703,3062.5203850802986
282.55620045790016,21390.29293580078,1707.7873315535703,967.4707113502202,1014.3475737562925,2573.6928823818653,3066.135569352603
282.09069712840744,21577.99932979451,1639.2060316051197,975.9082571006834,1019.8754045838605,2596.8415268120716,3059.168954804152
282.54872037372843,21534.71315919011,1604.6572615013456,980.722704820781,1013.8981401349148,2600.8604943999453,3063.624010034777
282.9320669281066,21506.530869895712,1549.3941199116355,985.967246679382,1009.6968247936153,2607.2992029945262,3065.919849072213
283.2326152617014,21487.96011966457,1524.0076480319694,990.547387222342,998.0129767506245,2611.8481553686115,3067.999871953578
283.49293874431453,21458.574472193155,1482.9633261841268,994.254255222168,998.046656793999,2617.548949586706,3071.28783252945
283.9014154846584,21415.30745952988,1456.448688668247,998.5681105052819,994.9728369848968,2622.7753150852577,3075.0289015698227
284.2144513170018,21351.38243894971,1448.192541956988,1002.7426387983114,986.316598925277,2628.28386522286,3077.1107460891108
284.5977047582991,21320.893773017924,1444.2681075966725,1006.4833759661843,984.9306300494874,2631.1193881415957,3081.1940913077033
284.8386193364777,21290.69894200817,1468.38355842388,1011.0207882025738,980.4622810625308,2637.5651281715964,3082.904225814959
285.21363744305745,21278.898608171196,1473.3054036982458,1015.0518495619398,974.4245391343998,2638.6770221901975,3085.925939626989
285.6739678236071,21249.29599701652,1499.1113102843537,1019.945603608626,977.3151589090594,2642.287471107026,3089.731533000118
285.9090576612757,21239.95674019153,1528.6194690422171,1025.8090074034974,968.602723158777,2647.0013145051344,3091.789216848003
286.194459600365,21228.877702837974,1543.2838856393057,1031.305080648942,969.6887555661511,2648.7618004898327,3094.189560376828
286.6034950191947,21219.275263796757,1576.038447736773,1037.2269377212626,972.5317386772323,2651.6941408655043,3097.9521055695595
286.8843240714184,21184.07302592502,1575.849150304815,1041.789922201736,973.51572462779,2656.604169038681,3100.216689135259
287.17659568670416,21179.3405355182,1578.7381910168785,1044.1109313108282,974.2559982637965,2659.960945400744,3102.8156870734038
287.5318945119128,21139.201056743856,1569.6840707569936,1046.3751737861517,970.3899158646634,2663.358287736384,3106.110358946888
